Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000221751	Rhodococcus phage ChewyVIII	1887657	95		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002612165.1
UP000120727	Human adenovirus B serotype 7 (HAdV-7) (Human adenovirus 7)	10519	40	ADE07	Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus, Human mastadenovirus B	Genome	
UP000240948	Anoxybacillus phage A403	2099336	61		Viruses, unclassified bacterial viruses	Genome	GCA_003014165.1
UP000007553	Torque teno virus (isolate Chimpanzee/Japan/Pt-TTV6/2000) (TTV) (Strain: Isolate Chimpanzee/Japan/Pt-TTV6/2000)	687343	2	TTVV8	Viruses, ssDNA viruses, Anelloviridae, Alphatorquevirus	Genome	GCA_000886355.1
UP000240659	Citromicrobium phage vB_Cib_ssDNA_P1	2053684	6		Viruses, ssDNA viruses, Microviridae, unclassified Microviridae	Genome	GCA_002957335.1
UP000202483	Changjiang tombus-like virus 7 (Strain: CJLX49320)	1922821	3		Viruses, unclassified RNA viruses	Genome	GCA_001964155.1
UP000014700	Lactococcus phage Q33	254253	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002758415.1
UP000247257	Qinghai Lake virophage	1516115	25		Viruses, unclassified virophages	Genome	GCA_003114135.1
UP000018620	Escherichia phage 4MG	1391428	271		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Vequintavirinae	Genome	GCA_000915095.1
UP000115299	Human adenovirus 14	10521	32		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus, Human mastadenovirus B	Genome	
UP000125387	Epizootic hemorrhagic disease virus	40054	10		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Orbivirus	Genome	
UP000008436	Simian immunodeficiency virus (isolate EK505) (SIV-cpz) (Chimpanzee immunodeficiency virus) (Strain: Isolate EK505)	388912	9	SIVEK	Viruses, Ortervirales, Retroviridae, Orthoretrovirinae, Lentivirus	Genome	GCA_003192425.1
UP000028666	Aeromonas phage pAh6-C	1505227	86		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000929475.1
UP000117440	Banna-like virus strain Balaton/2010/HUN	1325460	11		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Seadornavirus, unclassified Seadornavirus	Genome	
UP000202465	Mint virus X	301865	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus	Genome	GCA_000859705.1
UP000202477	Acyrthosiphon pisum virus	340187	2		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage	Genome	GCA_000886815.1
UP000019163	Cronobacter phage Dev2	1410331	45		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_000915495.1
UP000002116	Pseudomonas phage B3	151599	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000844345.1
UP000031087	Clostridium phage phiCT19406C	1567011	63		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_001505355.1
UP000142322	Circoviridae 10 LDMD-2013	1379714	3		Viruses, ssDNA viruses, Circoviridae, environmental samples	Genome	
UP000203938	Gordonia phage BetterKatz	1821551	75		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_001754365.1
UP000221741	Escherichia phage vB_EcoP_F	1933110	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_002618545.1
UP000010803	Klebsiella phage JD001	1236000	68		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, unclassified Msw3virus	Genome	GCA_000905755.1
UP000002017	Bacteroides phage B40-8	99179	46		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000883035.1
UP000014222	Mycobacterium phage Job42	1327771	106		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_000910215.1
UP000015568	Leptospira phage vb_LkmZ_Bejolso9-LE1	1334244	34		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_002603685.1
UP000172221	Yata virus	1272960	11		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Ephemerovirus	Genome	GCA_001431995.1
UP000031723	Mycobacterium phage Sheen	1589274	84		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_001504315.1
UP000240529	Exomis microphylla associated virus	2093275	5		Viruses, ssDNA viruses, Geminiviridae, unclassified Geminiviridae	Genome	GCA_002937325.1
UP000232687	Beet curly top virus (Strain: BMCTV-Mexico)	10840	7		Viruses, ssDNA viruses, Geminiviridae, Curtovirus	Genome	GCA_002824785.1
UP000028565	Lactobacillus phage Ld25A	1500734	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, C5virus	Genome	GCA_000924895.1
UP000241433	Microbacterium phage Espinosa	2079582	62		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002959065.1
UP000030322	Erwinia phage phiEa2809	1564096	145		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Ackermannviridae, unclassified Ackermannviridae	Genome	GCA_001041355.1
UP000009088	Escherichia phage HK022 (Bacteriophage HK022)	10742	69	BPHK0	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Hk97virus	Genome	GCA_000836965.1
UP000228494	Streptomyces phage SqueakyClean	2041208	78		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Arquatrovirinae, R4virus, unclassified R4virus	Genome	GCA_002743795.1
UP000008905	Mycobacterium phage RidgeCB	1071506	94		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus	Genome	GCA_000920115.1
UP000202871	Hubei picorna-like virus 4 (Strain: WHBL90007)	1923120	2		Viruses, unclassified RNA viruses	Genome	GCA_001964915.1
UP000222059	Vibrio phage CKB-S1 (Strain: CKB-S1)	1903259	58		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002633255.1
UP000160094	Duck circovirus	324685	2		Viruses, ssDNA viruses, Circoviridae, Circovirus	Genome	
UP000007864	Pseudomonas phage OBP	1124849	309		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000896635.1
UP000002413	Bacillus phage 0305phi8-36	458639	239		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000871045.1
UP000000690	Cronobacter phage ES2	1073754	30		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002601465.1
UP000030204	Salmonella virus Stitch	1540099	165		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, T5virus	Genome	GCA_002149405.1
UP000241136	Common bean severe mosaic virus	1915203	5		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Segment dna	GCA_003029375.1
UP000223252	Streptococcus phage phiZJ20091101-3	1860192	26		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002610765.1
UP000240914	Staphylococcus phage UPMK_2	2029631	62		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus, unclassified Phietalikevirus	Genome	GCA_002955925.1
UP000250303	Klebsiella phage 2 LV-2017	1960655	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002619585.1
UP000201407	Beihai picobirna-like virus 7 (Strain: BHNXC57916)	1922524	2		Viruses, unclassified RNA viruses	Genome	GCA_001925735.1
UP000250030	Kabuto mountain virus (Strain: T32)	1851087	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus, unclassified Phlebovirus	Genome	GCA_002890375.1
UP000202704	Beet chlorosis virus	131082	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Luteoviridae, Polerovirus	Genome	GCA_000847745.1
UP000002102	Enterobacteria phage BP-4795	196242	85		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000843125.1
UP000241758	Staphylococcus phage phiSa2wa_st22	2060949	53		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Biseptimavirus, unclassified Biseptimavirus	Genome	GCA_002957815.1
UP000234920	Rice stripe necrosis virus	373373	8		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Benyviridae, Benyvirus	Genome	GCA_002867285.1
UP000201866	Wolkberg virus	1867943	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, Orthobunyavirus	Genome	GCA_002158555.1
UP000224101	Acidovorax phage ACP17	2010329	253		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002625205.1
UP000115085	Kadipiro virus	104580	11		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Seadornavirus	Genome	GCA_000851685.1
UP000246735	Cordyline virus 2	1177751	10		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Closteroviridae, Velarivirus	Genome	GCA_003177355.2
UP000010364	Bacillus phage phiAGATE	1204533	204		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000905015.1
UP000114585	Avian avulavirus 11	1204252	7		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Avulavirus	Genome	GCA_000924755.1
UP000224846	Salmonella phage SEN8	1647468	49		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, P2virus	Genome	GCA_002605925.1
UP000105550	Human papillomavirus 178	1478160	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Gammapapillomavirus	Genome	GCA_000918095.1
UP000224348	Ralstonia phage RS-PI-1	1958965	48		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_002619365.1
UP000225058	Streptococcus phage 128	1718281	40		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi21dt1virus, unclassified Sfi21dt1virus	Genome	GCA_002607485.1
UP000203773	Faeces associated gemycircularvirus 16	1843736	3		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_001646135.1
UP000127069	Saimiriine herpesvirus 1 (strain MV-5-4-PSL) (SaHV-1) (Marmoset herpesvirus)	10353	69	SHV1	Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus	Genome	GCA_000890195.1
UP000201777	Shayang fly virus 4 (Strain: SYCY)	1746061	1		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage	Genome	GCA_001444145.1
UP000240903	Pseudomonas phage Littlefix	2079289	95		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002958475.1
UP000017185	Enterobacteria phage fiAA91-ss	1357825	40		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, P2virus	Genome	GCA_000912255.1
UP000110876	Gyrovirus GyV8	1670973	3		Viruses, ssDNA viruses, Anelloviridae, Gyrovirus, unclassified Gyrovirus	Genome	GCA_001045285.1
UP000018624	Xylella phage Salvo	1415147	72		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002604145.1
UP000201667	Beihai sphaeromadae virus 4 (Strain: BHTSS17969)	1922710	2		Viruses, unclassified RNA viruses	Genome	GCA_001963715.1
UP000204355	Hubei picorna-like virus 31 (Strain: QTM26628)	1923111	1		Viruses, unclassified RNA viruses	Genome	GCA_001924055.1
UP000204364	Synechococcus phage S-WAM1	1815521	221		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_001885345.1
UP000203591	Eel River basin pequenovirus	1609634	9		Viruses, ssDNA viruses, Microviridae, unclassified Microviridae	Genome	GCA_000959675.1
UP000214366	Buzura suppressaria nuclear polyhedrosis virus (BsNPV)	74320	127	NPVBS	Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Alphabaculovirus	Genome	GCA_000914375.1
UP000203542	Sphenicid alphaherpesvirus 1	2169402	83		Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Mardivirus, unclassified Mardivirus	Genome	GCA_001974335.1
UP000203497	Bovine nidovirus TCH5	1631554	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Torovirinae	Genome	GCA_001021215.1
UP000203474	Dunaliella viridis virus SI2 (Strain: SI2)	754069	51		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA viruses	Genome	GCA_000920355.1
UP000201770	Beauveria bassiana polymycovirus 1	1740646	4		Viruses, unclassified viruses	Genome	GCA_002080235.1
UP000207721	Sclerotinia sclerotiorum negative-stranded RNA virus 3	1435457	6		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, unassigned Mononegavirales	Genome	GCA_000960965.1
UP000201325	Sanxia atyid shrimp virus 2 (Strain: WHCCII13331)	1923356	1		Viruses, unclassified RNA viruses	Genome	GCA_001961235.1
UP000120888	Turkey aviadenovirus 5	1408258	37		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Aviadenovirus, Turkey aviadenovirus D	Genome	GCA_000913655.1
UP000203336	Pseudoalteromonas phage PH1	1874540	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Kf1virus, unclassified Kf1virus	Genome	GCA_001882135.1
UP000207636	Wilkie narna-like virus 1 (Strain: mosWSCP70929)	2010280	1		Viruses, unclassified viruses	Genome	GCA_002210555.1
UP000201227	Mycobacterium phage OkiRoe	1486473	96		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tm4virus, unclassified Tm4virus	Genome	GCA_000923655.1
UP000204124	Hubei picorna-like virus 77 (Strain: WHCC115343)	1923161	4		Viruses, unclassified RNA viruses	Genome	GCA_001957415.1
UP000223840	Moraxella phage Mcat15	1647530	42		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002606065.1
UP000223506	Mycobacterium phage Emma	2027893	109		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_002629405.1
UP000222841	Mycobacterium phage Lokk	2015821	89		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_002625685.1
UP000102399	Equine adenovirus B serotype 2 (EAdV-2) (Equine adenovirus 2)	67603	34	ADEE2	Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus, Equine mastadenovirus B	Genome	GCA_001271175.1
UP000222754	Staphylococcus phage IME1361_01	1965490	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Biseptimavirus, unclassified Biseptimavirus	Genome	GCA_002620825.1
UP000101879	Wongabel hapavirus	1972626	10		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Hapavirus	Genome	GCA_000882535.1
UP000240674	Escherichia phage PGT2	2047782	46		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_002956205.1
UP000204418	Choristoneura fumiferana nuclear polyhedrosis virus (CfMNPV)	208973	146	NPVCF	Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Alphabaculovirus	Genome	GCA_000857005.1
UP000203959	Hubei tombus-like virus 42 (Strain: fly55787)	1923290	2		Viruses, unclassified RNA viruses	Genome	GCA_001967155.1
UP000203947	Lake Sarah-associated circular virus-14	1685740	2		Viruses, unclassified viruses	Genome	GCA_001590175.1
UP000201870	Wenling crustacean virus 15 (Strain: WLJQ91782)	1923484	3		Viruses, unclassified RNA viruses	Genome	GCA_001959175.1
UP000029343	Sulfitobacter phage NYA-2014a	1526550	71		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_001040815.1
UP000232600	Cucumber vein-clearing virus	1092564	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Carlavirus	Genome	GCA_002817535.1
UP000007008	Pseudomonas phage UFV-P2	1235661	75		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, unclassified Luz24likevirus	Genome	GCA_000900335.1
UP000232596	Turnip curly top virus	859650	6		Viruses, ssDNA viruses, Geminiviridae, Turncurtovirus	Genome	GCA_002825605.1
UP000175303	Simian torque teno virus 30	1619218	3		Viruses, ssDNA viruses, Anelloviridae, Alphatorquevirus, unclassified Alphatorquevirus	Genome	GCA_000959655.1
UP000244342	Aeromonas phage AhSzw-1	2138299	141		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003044105.1
UP000008530	Salmonella phage PVP-SE1	889338	244		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Vequintavirinae	Genome	GCA_000893935.1
UP000246222	Erwinia phage Faunus	2182346	78		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_003183745.1
UP000202182	Murine roseolovirus	1940555	128		Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Betaherpesvirinae, Roseolovirus, unclassified Roseolovirus	Genome	GCA_002003795.1
UP000097580	Hybrid snakehead virus	1316453	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, unclassified Rhabdoviridae	Genome	
UP000203801	Goutanap virus (Strain: F33/CI/2004)	1560351	3		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage	Genome	GCA_000926435.1
UP000221316	Streptococcus phage IPP63	1916199	52		Viruses, dsDNA viruses, no RNA stage, Caudovirales	Genome	GCA_002616825.1
UP000202311	Peanut bud necrosis virus	40687	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Tospoviridae, Orthotospovirus	Genome	GCA_000851245.1
UP000098165	Uriurana virus	1055750	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus, unclassified Phlebovirus	Genome	
UP000206680	Influenza A virus (A/Viet Nam/1203/2004(H5N1))	284218	9		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Orthomyxoviridae, Alphainfluenzavirus	Genome	
UP000100808	Miniopterus bat coronavirus 1	694000	7		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Alphacoronavirus	Genome	GCA_000879255.1
UP000011295	Pelagibacter phage HTVC019P	1283079	59		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, unclassified Autographivirinae	Genome	GCA_000905875.1
UP000202351	Marine RNA virus PAL438	1804155	2		Viruses, unclassified viruses	Genome	GCA_001579355.1
UP000222201	Enterococcus phage EF-P29	1932891	101		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sap6virus, unclassified Sap6virus	Genome	GCA_002618045.1
UP000201049	Dragonfly larvae associated circular virus-7	1454028	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000916015.1
UP000202103	Wenzhou picorna-like virus 22 (Strain: WZFSL83961)	1923607	1		Viruses, unclassified RNA viruses	Genome	GCA_001958835.1
UP000000912	Enterobacteria phage RB32 (Bacteriophage RB32)	45406	270	BPR32	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Tevenvirinae, T4virus	Genome	GCA_000870165.1
UP000246928	Acinetobacter phage vB_AbaM_B9	2163899	156		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_003094375.1
UP000224252	Klebsiella phage SopranoGao	2026944	77		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_002629165.1
UP000203127	Wenling toti-like virus 2 (Strain: WLJQ104148)	1923549	2		Viruses, unclassified RNA viruses	Genome	GCA_001959915.1
UP000203637	Pseudomonas phage phiPsa374	1458843	173		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000916255.1
UP000235595	Babaco mosaic virus	2060511	5		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Potexvirus, unclassified Potexvirus	Genome	GCA_002890015.1
UP000113150	MW polyomavirus	1203539	5		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae	Genome	GCA_000898335.1
UP000014924	Adoxophyes honmai entomopoxvirus 'L'	1293540	243		Viruses, dsDNA viruses, no RNA stage, Poxviridae, Entomopoxvirinae, Betaentomopoxvirus	Genome	GCA_000427135.1
UP000030202	Acinetobacter phage YMC13/03/R2096	1560342	162		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_001042155.1
UP000201181	Hubei sobemo-like virus 47 (Strain: spider133229)	1923235	2		Viruses, unclassified RNA viruses	Genome	GCA_001924675.1
