Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000053745	Cathartes aura (Turkey vulture) (Vultur aura)	43455	7760	CATAU	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Ciconiiformes, Cathartidae, Cathartes	Unassembled WGS sequence	GCA_000699945.1
UP000186594	Neolecta irregularis DAH-3 (Strain: DAH-3)	1198029	5551		Eukaryota, Fungi, Dikarya, Ascomycota, Taphrinomycotina, Neolectales, Neolectaceae, Neolecta	Unassembled WGS sequence	GCA_001929475.1
UP000187455	Smittium mucronatum (Strain: ALG-7-W6)	133383	7962		Eukaryota, Fungi, Fungi incertae sedis, Zoopagomycota, Kickxellomycotina, Harpellomycetes, Harpellales, Legeriomycetaceae, Smittium	Unassembled WGS sequence	GCA_001953115.1
UP000076632	Xylona heveae TC161 (Strain: TC161)	1328760	8201		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Xylonomycetes, Xylonales, Xylonaceae, Xylona	Unassembled WGS sequence	GCA_001619985.1
UP000092157	Pseudogymnoascus sp. 24MN13 (Strain: 24MN13)	1622150	10229		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_001662595.1
UP000009377	Nannochloropsis gaditana (strain CCMP526) (Green microalga) (Strain: CCMP526)	1093141	3328	NANGC	Eukaryota, Stramenopiles, Eustigmatophyceae, Eustigmatales, Monodopsidaceae, Nannochloropsis	Unassembled WGS sequence	GCA_000240725.1
UP000009297	Ajellomyces capsulatus (strain NAm1 / WU24) (Darling's disease fungus) (Histoplasma capsulatum) (Strain: NAm1 / WU24)	339724	9252	AJECN	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Histoplasma	Unassembled WGS sequence	GCA_000149585.1
UP000075881	Anopheles christyi (Strain: ACHKN1017)	43041	10862		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000349165.1
UP000187283	Smittium culicis (Strain: GSMNP)	133412	10832		Eukaryota, Fungi, Fungi incertae sedis, Zoopagomycota, Kickxellomycotina, Harpellomycetes, Harpellales, Legeriomycetaceae, Smittium	Unassembled WGS sequence	GCA_001970855.1
UP000092096	Pseudogymnoascus sp. 05NY08 (Strain: 05NY08)	1622149	10300		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_001662605.1
UP000243975	Cynara cardunculus var. scolymus (Globe artichoke) (Cynara scolymus)	59895	26434	CYNCS	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, asterids, campanulids, Asterales, Asteraceae, Carduoideae, Cardueae, Carduinae, Cynara	Unassembled WGS sequence	GCA_001531365.1
UP000037904	Fusarium langsethiae (Strain: Fl201059)	179993	11939	FUSLA	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Fusarium	Unassembled WGS sequence	GCA_001292635.1
UP000053605	Opisthocomus hoazin (Hoatzin) (Phasianus hoazin)	30419	12773	OPIHO	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Opisthocomiformes, Opisthocomidae, Opisthocomus	Unassembled WGS sequence	GCA_000692075.1
UP000242791	Blastomyces percursus (Strain: EI222)	1658174	10283		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Blastomyces	Unassembled WGS sequence	GCA_001883805.1
UP000177622	Penicillium arizonense (Strain: CBS 141311)	1835702	12121		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicillium	Unassembled WGS sequence	GCA_001773325.1
UP000095728	Hanseniaspora osmophila (Strain: AWRI3579)	56408	4653		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycodaceae, Hanseniaspora	Unassembled WGS sequence	GCA_001747045.1
UP000078512	Mortierella elongata AG-77 (Strain: AG-77)	1314771	14849		Eukaryota, Fungi, Fungi incertae sedis, Mucoromycota, Mortierellomycotina, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella	Unassembled WGS sequence	GCA_001651415.1
UP000001743	Postia placenta (strain ATCC 44394 / Madison 698-R) (Brown rot fungus) (Poria monticola) (Strain: ATCC 44394 / Madison 698-R)	561896	8983	POSPM	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Dacryobolaceae, Postia	Unassembled WGS sequence	GCA_000006255.1
UP000075920	Anopheles minimus (Strain: MINIMUS1)	112268	12904		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000349025.1
UP000235965	Cryptotermes secundus	105785	27252		Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Polyneoptera, Dictyoptera, Blattodea, Blattoidea, Termitoidae, Kalotermitidae, Cryptotermitinae, Cryptotermes	Unassembled WGS sequence	GCA_002891405.2
UP000076154	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus) (Strain: 51987-8)	39966	16572	HYPMA	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales, Lyophyllaceae, Hypsizygus	Unassembled WGS sequence	GCA_001605315.2
UP000038042	Haemonchus placei (Barber's pole worm)	6290	21912	HAEPC	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Strongylida, Trichostrongyloidea, Haemonchidae, Haemonchus	Genome Assembly	GCA_000951295.1
UP000029121	Capsella rubella (Strain: cv.  Monte Gargano)	81985	28039		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, malvids, Brassicales, Brassicaceae, Camelineae, Capsella	Unassembled WGS sequence	GCA_000375325.1
UP000094065	Cryptococcus amylolentus CBS 6039 (Strain: CBS 6039)	1295533	9877		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Cryptococcaceae, Cryptococcus	Unassembled WGS sequence	GCA_001720205.1
UP000184188	Penicilliopsis zonata CBS 506.65 (Strain: CBS 506.65)	1073090	9870		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Penicilliopsis	Unassembled WGS sequence	GCA_001890105.1
UP000183567	Rhizopogon vesiculosus (Strain: AM-OR11-056)	180088	14146		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Boletales, Suillineae, Rhizopogonaceae, Rhizopogon	Unassembled WGS sequence	GCA_001882365.1
UP000094801	[Candida] arabinofermentans NRRL YB-2248 (Strain: NRRL YB-2248)	983967	5827		Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Pichiaceae, Ogataea, Ogataea/Candida clade	Unassembled WGS sequence	GCA_001661425.1
UP000011668	Thanatephorus cucumeris (strain AG1-IA) (Rice sheath blight fungus) (Rhizoctonia solani) (Strain: AG-1 IA)	983506	10482	THACA	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Cantharellales, Ceratobasidiaceae, Rhizoctonia	Unassembled WGS sequence	GCA_000334115.1
UP000054924	Trichinella sp. T8	92180	18039		Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Trichinellida, Trichinellidae, Trichinella	Unassembled WGS sequence	GCA_001447745.1
UP000009130	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey) (Strain: CE-4)	9541	17396	MACFA	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Euarchontoglires, Primates, Haplorrhini, Catarrhini, Cercopithecidae, Cercopithecinae, Macaca	Chromosome 1; Chromosome 4; Chromosome 2; Unassembled WGS sequence; Chromosome 3; Chromosome X; Chromosome 18; Chromosome 17; Chromosome 20; Chromosome 19; Chromosome 16; Chromosome 15; Chromosome 14; Chromosome 13; Chromosome 12; Chromosome 11; Chromosome 10; Chromosome 9; Chromosome 8; Chromosome 7; Chromosome 6; Chromosome 5	GCA_000230815.1
UP000054653	Trichinella britovi (Parasitic roundworm)	45882	19931	TRIBR	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Enoplea, Dorylaimia, Trichinellida, Trichinellidae, Trichinella	Unassembled WGS sequence	GCA_001447585.1
UP000193067	Trametes coccinea BRFM310 (Strain: BRFM310)	1353009	12648		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Trametes	Unassembled WGS sequence	GCA_002092935.1
UP000218527	Diplocarpon rosae (Strain: DortE4)	946125	13660		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Dermateaceae, Diplocarpon	Unassembled WGS sequence	GCA_002317995.1
UP000019132	Pythium ultimum DAOM BR144 (Strain: DAOM BR144)	431595	15153		Eukaryota, Stramenopiles, Oomycetes, Pythiales, Pythiaceae, Pythium	Unassembled WGS sequence	GCA_000143045.1
UP000248482	Enhydra lutris kenyoni	391180	32879		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Laurasiatheria, Carnivora, Caniformia, Mustelidae, Lutrinae, Enhydra	Genome assembly	GCF_002288905.1
UP000002356	Ovis aries (Sheep) (Strain: Texel)	9940	23108	SHEEP	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Mammalia, Eutheria, Laurasiatheria, Cetartiodactyla, Ruminantia, Pecora, Bovidae, Caprinae, Ovis	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 16; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome 21; Chromosome 22; Chromosome 23; Chromosome 24; Chromosome 25; Chromosome 26; Chromosome X; Mitochondrion; Unplaced	GCA_000298735.1
UP000001064	Dictyostelium purpureum (Slime mold) (Strain: QSDP1)	5786	12347	DICPU	Eukaryota, Amoebozoa, Mycetozoa, Dictyostelids, Dictyosteliales, Dictyosteliaceae, Dictyostelium	Unassembled WGS sequence	GCA_000190715.1
UP000007754	Taeniopygia guttata (Zebra finch) (Poephila guttata)	59729	18141	TAEGU	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Passeriformes, Passeroidea, Estrildidae, Estrildinae, Taeniopygia	Chromosome 1; Chromosome 1A; Chromosome 1B; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 4A; Chromosome 5; Chromosome 6; Chromosome 7; Chromosome 8; Chromosome 9; Chromosome 10; Chromosome 11; Chromosome 12; Chromosome 13; Chromosome 14; Chromosome 15; Chromosome 17; Chromosome 18; Chromosome 19; Chromosome 20; Chromosome 21; Chromosome 22; Chromosome 23; Chromosome 24; Chromosome 25; Chromosome 26; Chromosome 27; Chromosome 28; Chromosome LG5; Chromosome LG2; Chromosome LGE22; Chromosome Z; Mitochondrion; Unplaced	
UP000011976	Pseudozyma antarctica (strain T-34) (Yeast) (Candida antarctica) (Strain: T-34)	1151754	6640	PSEA3	Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Ustilaginomycetes, Ustilaginales, Ustilaginaceae, Moesziomyces	Unassembled WGS sequence	GCA_000334475.1
UP000001261	Coccidioides immitis (strain RS) (Valley fever fungus) (Strain: RS)	246410	9712	COCIM	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Onygenales incertae sedis, Coccidioides	Unassembled WGS sequence	GCA_000149335.2
UP000002899	Babesia microti (strain RI) (Strain: RI)	1133968	3595	BABMR	Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Piroplasmida, Babesiidae, Babesia	Chromosome I; Chromosome II; Chromosome IIIa; Chromosome iv; Mitochondrion b; Mitochondrion; Apicoplast	GCA_000691945.2
UP000039865	Stylonychia lemnae (Ciliate) (Strain: 130c)	5949	20720	STYLE	Eukaryota, Alveolata, Ciliophora, Intramacronucleata, Spirotrichea, Stichotrichia, Sporadotrichida, Oxytrichidae, Stylonychinae, Stylonychia	Unassembled WGS sequence	GCA_000751175.1
UP000095192	Cyclospora cayetanensis (Strain: CHN_HEN01)	88456	7151		Eukaryota, Alveolata, Apicomplexa, Conoidasida, Coccidia, Eucoccidiorida, Eimeriorina, Eimeriidae, Cyclospora	Unassembled WGS sequence	GCA_000769155.2
UP000053630	Fomitiporia mediterranea (strain MF3/22) (Grapevine white-rot fungus) (Strain: MF3/22)	694068	531	FOMME	Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Fomitiporia	Unassembled WGS sequence	GCA_000271605.1
UP000182028	Amphiamblys sp. WSBS2006	1866961	3608		Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Amphiacanthidae, Amphiamblys	Unassembled WGS sequence	GCA_001875675.1
UP000025227	Haemonchus contortus (Barber pole worm) (Strain: ISE/inbred ISE)	6289	3220	HAECO	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Strongylida, Trichostrongyloidea, Haemonchidae, Haemonchus	Unassembled WGS sequence	GCA_000469685.1
UP000249218	Helicoverpa armigera (Cotton bollworm) (Heliothis armigera)	29058	8765	HELAM	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Lepidoptera, Glossata, Ditrysia, Noctuoidea, Noctuidae, Heliothinae, Helicoverpa	Unassembled WGS sequence	GCA_002156985.1
UP000078550	Plasmodium ovale wallikeri	864142	8636		Eukaryota, Alveolata, Apicomplexa, Aconoidasida, Haemosporida, Plasmodiidae, Plasmodium, Plasmodium (Plasmodium)	Unassembled WGS sequence	GCA_900088545.1
UP000008281	Caenorhabditis remanei (Caenorhabditis vulgaris) (Strain: PB4641)	31234	31252	CAERE	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Rhabditoidea, Rhabditidae, Peloderinae, Caenorhabditis	Unassembled WGS sequence	GCA_000149515.1
UP000001058	Volvox carteri f. nagariensis (Strain: f. Nagariensis / Eve)	3068	14335		Eukaryota, Viridiplantae, Chlorophyta, Chlorophyceae, Chlamydomonadales, Volvocaceae, Volvox	Unassembled WGS sequence	GCA_000143455.1
UP000234720	Cercospora zeina (Strain: CMW25467)	348901	10192		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Dothideomycetidae, Capnodiales, Mycosphaerellaceae, Cercospora	Unassembled WGS sequence	GCA_002844615.1
UP000230750	Stichopus japonicus (Sea cucumber)	307972	30032	STIJA	Eukaryota, Metazoa, Echinodermata, Eleutherozoa, Echinozoa, Holothuroidea, Aspidochirotacea, Aspidochirotida, Stichopodidae, Apostichopus	Unassembled WGS sequence	GCA_002754855.1
UP000095284	Bursaphelenchus xylophilus (Pinewood nematode worm) (Aphelenchoides xylophilus)	6326	17510	BURXY	Eukaryota, Metazoa, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Tylenchina, Tylenchomorpha, Aphelenchoidea, Aphelenchoididae, Bursaphelenchus	Whole Genome Shotgun Assembly	GCA_000231135.1
UP000019377	Kalmanozyma brasiliensis (strain GHG001) (Yeast) (Pseudozyma brasiliensis) (Strain: GHG001)	1365824	5765	KALBG	Eukaryota, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Ustilaginomycetes, Ustilaginales, Ustilaginaceae, Kalmanozyma	Unassembled WGS sequence	GCA_000497045.1
UP000034164	Emmonsia crescens UAMH 3008 (Strain: UAMH 3008)	1247875	9444		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Onygenales, Ajellomycetaceae, Emmonsia	Unassembled WGS sequence	GCA_001008285.1
UP000029981	Cucumis sativus (Cucumber)	3659	23744	CUCSA	Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, fabids, Cucurbitales, Cucurbitaceae, Benincaseae, Cucumis	Chromosome 1; Chromosome 2; Chromosome 3; Chromosome 4; Chromosome 5; Chromosome 6; Chromosome 7	GCA_000004075.2
UP000050424	Neonectria ditissima (Strain: R09/05)	78410	12683		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreomycetidae, Hypocreales, Nectriaceae, Neonectria	Unassembled WGS sequence	GCA_001306435.1
UP000005622	Nematocida sp. 1 (strain ERTm2 / ATCC PRA-371) (Nematode killer fungus) (Strain: ERTm2)	944018	2769	NEMS1	Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Nematocida	Unassembled WGS sequence	GCA_000250695.1
UP000092730	Kwoniella bestiolae CBS 10118 (Strain: CBS 10118)	1296100	9131		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Cryptococcaceae, Kwoniella	Unassembled WGS sequence	GCA_000512585.2
UP000075900	Anopheles funestus (African malaria mosquito) (Strain: FUMOZ)	62324	13705	ANOFN	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Diptera, Nematocera, Culicoidea, Culicidae, Anophelinae, Anopheles	Unassembled WGS sequence	GCA_000349085.1
UP000019473	Cladophialophora yegresii CBS 114405 (Strain: CBS 114405)	1182544	10118		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriomycetidae, Chaetothyriales, Herpotrichiellaceae, Cladophialophora	Unassembled WGS sequence	GCA_000585515.1
UP000076078	Tieghemostelium lacteum (Strain: TK)	361077	10208		Eukaryota, Amoebozoa, Mycetozoa, Dictyostelids, Dictyosteliales, Raperosteliaceae, Tieghemostelium	Unassembled WGS sequence	GCA_001606155.1
UP000076798	Sistotremastrum suecicum HHB10207 ss-3 (Strain: HHB10207 ss-3)	1314776	13633		Eukaryota, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Trechisporales, Hydnodontaceae, Sistotremastrum	Unassembled WGS sequence	GCA_001632355.1
UP000218220	Heliothis virescens (Tobacco budworm moth)	7102	17055	HELVI	Eukaryota, Metazoa, Ecdysozoa, Arthropoda, Hexapoda, Insecta, Pterygota, Neoptera, Holometabola, Lepidoptera, Glossata, Ditrysia, Noctuoidea, Noctuidae, Heliothinae, Heliothis	Unassembled WGS sequence	GCA_002382865.1
UP000192220	Austrofundulus limnaeus (Strain: Quisiro)	52670	32448		Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Actinopterygii, Neopterygii, Teleostei, Neoteleostei, Acanthomorphata, Ovalentaria, Atherinomorphae, Cyprinodontiformes, Rivulidae, Austrofundulus	Genome assembly	GCF_001266775.1
UP000051530	Pseudoloma neurophilia (Strain: MK1)	146866	3636		Eukaryota, Fungi, Fungi incertae sedis, Microsporidia, Pseudoloma	Unassembled WGS sequence	GCA_001432165.1
UP000218209	Porphyra umbilicalis (Purple laver) (Red alga)	2786	13469	PORUM	Eukaryota, Rhodophyta, Bangiophyceae, Bangiales, Bangiaceae, Porphyra	Chloroplast; Unassembled WGS sequence	GCA_002049455.2
UP000032141	Brassica oleracea var. oleracea (Strain: TO1000)	109376	58535		Eukaryota, Viridiplantae, Streptophyta, Embryophyta, Tracheophyta, Spermatophyta, Magnoliophyta, eudicotyledons, Gunneridae, Pentapetalae, rosids, malvids, Brassicales, Brassicaceae, Brassiceae, Brassica	Chromosome C1; Chromosome C2; Chromosome C3; Chromosome C4; Chromosome C5; Chromosome C6; Chromosome C7; Chromosome C8; Chromosome C9; Unplaced	GCA_000695525.1
UP000029327	Pseudogymnoascus sp. VKM F-4281 (FW-2241) (Strain: VKM F-4281 (FW-2241))	1420906	8727		Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Leotiomycetes incertae sedis, Pseudeurotiaceae, Pseudogymnoascus	Unassembled WGS sequence	GCA_000750745.1
UP000007237	Saccharomyces cerevisiae (strain FostersO) (Baker's yeast) (Strain: FostersO)	764101	0	YEASO	Eukaryota, Fungi, Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces	Unassembled WGS sequence	GCA_000326005.1
UP000013776	Taphrina deformans (strain PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474) (Peach leaf curl fungus) (Lalaria deformans) (Strain: PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474)	1097556	4659	TAPDE	Eukaryota, Fungi, Dikarya, Ascomycota, Taphrinomycotina, Taphrinomycetes, Taphrinales, Taphrinaceae, Taphrina	Unassembled WGS sequence	GCA_000312925.2
UP000053858	Charadrius vociferus (Killdeer) (Aegialitis vocifera)	50402	14257	CHAVO	Eukaryota, Metazoa, Chordata, Craniata, Vertebrata, Euteleostomi, Archelosauria, Archosauria, Dinosauria, Saurischia, Theropoda, Coelurosauria, Aves, Neognathae, Charadriiformes, Charadriidae, Charadrius	Unassembled WGS sequence	GCA_000708025.2
UP000188318	Aspergillus carbonarius (strain ITEM 5010) (Strain: ITEM 5010)	602072	11037	ASPC5	Eukaryota, Fungi, Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiomycetidae, Eurotiales, Aspergillaceae, Aspergillus	Unassembled WGS sequence	GCA_001990825.1
UP000010422	Pneumocystis jirovecii (strain SE8) (Human pneumocystis pneumonia agent) (Strain: SE8)	1209962	3419	PNEJ8	Eukaryota, Fungi, Dikarya, Ascomycota, Taphrinomycotina, Pneumocystidomycetes, Pneumocystidaceae, Pneumocystis	Unassembled WGS sequence	GCA_000333975.2
